iter	Logloss
275	0.01483615961
276	0.01479327809
277	0.01476261323
278	0.01474882315
279	0.01473089677
280	0.01472269185
281	0.01468551949
282	0.01460829496
283	0.01458660195
284	0.01455838809
285	0.01451193917
286	0.01448373046
287	0.01443107062
288	0.01439621508
289	0.01436771522
290	0.01433648674
291	0.01432163365
292	0.01429656579
293	0.01427139159
294	0.01425301385
295	0.01421881778
296	0.01419166874
297	0.01417324737
298	0.01412981566
299	0.01410190201
300	0.01406185862
301	0.01403414974
302	0.01400653676
303	0.0139836848
304	0.01397012
305	0.01394744618
306	0.01391789446
307	0.013883516
308	0.01385213067
309	0.01381898272
310	0.01378741298
311	0.01374524548
312	0.01370118214
313	0.01368376705
314	0.01365618684
315	0.01360700787
316	0.0135930298
317	0.01358106652
318	0.01356015433
319	0.01352957334
320	0.01350279808
321	0.01347242796
322	0.01345777152
323	0.01343475775
324	0.01341174273
325	0.01338453972
326	0.01336680826
327	0.01335344098
328	0.01331922887
329	0.01330537562
330	0.01329595288
331	0.01327380535
332	0.01324909391
333	0.01322844356
334	0.01320540695
335	0.01317288559
336	0.01314333079
337	0.01311175649
338	0.01308085474
339	0.01306034834
340	0.01302598224
341	0.01300575494
342	0.01298806981
343	0.01298054215
344	0.01290769831
345	0.01287888102
346	0.01285329284
347	0.01281816561
348	0.01281055717
349	0.01278852786
350	0.01276327728
351	0.0127368732
352	0.01270346041
353	0.0126818712
354	0.01258598507
355	0.01255357794
356	0.01253197977
357	0.0125102698
358	0.01248479958
359	0.01246245003
360	0.01244246026
361	0.01243223687
362	0.01233412197
363	0.01230811458
364	0.01229186399
365	0.01227582219
366	0.01225487038
367	0.01222658759
368	0.01221380208
369	0.01219891745
370	0.01217905888
371	0.01214978076
372	0.01212761867
373	0.01211642348
374	0.01208190696
375	0.01206729994
376	0.01204316717
377	0.01201815485
378	0.01199065763
379	0.01195841303
380	0.01192920033
381	0.01191748889
382	0.01189635187
383	0.01187221567
384	0.01185371859
385	0.01184315866
386	0.01181943784
387	0.01180499299
388	0.01179147199
389	0.01177062466
390	0.0117527639
391	0.01174108868
392	0.01172705013
393	0.01171252622
394	0.0117049617
395	0.01168384949
396	0.01166452826
397	0.0116444177
398	0.01161862869
399	0.01160112936
400	0.01158708053
401	0.01153421763
402	0.01152400142
403	0.01150380806
404	0.01146355903
405	0.01143772171
406	0.011418711
407	0.01140338311
408	0.0113816154
409	0.01134992967
410	0.0113042811
411	0.01128810208
412	0.0112747498
413	0.01126078376
414	0.01124642397
415	0.01123256087
416	0.01122341739
417	0.01119265329
418	0.01116544526
419	0.01114943013
420	0.01113892895
421	0.01113120994
422	0.01112219766
423	0.0111080461
424	0.01108307157
425	0.01105514412
426	0.01103107312
427	0.01101119564
428	0.01100309722
429	0.0109755904
430	0.01095999508
431	0.01095426323
432	0.01092483184
433	0.01091155218
434	0.01089782144
435	0.01087428912
436	0.01083781912
437	0.01081698835
438	0.01080259282
439	0.01079018945
440	0.01078573275
441	0.01073198229
442	0.01072050314
443	0.01070222566
444	0.01067714527
445	0.01067350056
446	0.01065641816
447	0.01064036678
448	0.01061920874
449	0.0106066433
450	0.01059217054
451	0.0105737391
452	0.01056343049
453	0.01054246406
454	0.01052102456
455	0.01049755071
456	0.01047393714
457	0.01045370563
458	0.0104449845
459	0.01042166176
460	0.01040416768
461	0.01038813019
462	0.01037623819
463	0.01034250101
464	0.01032220874
465	0.01030043205
466	0.01028255626
467	0.01027739485
468	0.01027525026
469	0.01025585886
470	0.01023992266
471	0.01022826056
472	0.01021899916
473	0.01021125739
474	0.01019298245
475	0.01018232249
476	0.01016292419
477	0.0101274737
478	0.01009634057
479	0.01007779562
480	0.01006380744
481	0.01003491472
482	0.01001523384
483	0.01000494462
484	0.009981163671
485	0.009971592359
486	0.009942745754
487	0.009934039696
488	0.009918291077
489	0.009906198133
490	0.009899946916
491	0.009884625986
492	0.009866980641
493	0.00985482681
494	0.009841237073
495	0.009826493407
496	0.009800378177
497	0.00978227439
498	0.009762456425
499	0.009756277056
500	0.009736309596
501	0.009721614926
502	0.009714098466
503	0.009711849667
504	0.009699480236
505	0.009686069418
506	0.009667978781
507	0.009648043171
508	0.009626447106
509	0.009610405626
510	0.009594219794
511	0.009576017654
512	0.009551010989
513	0.009537736508
514	0.009486838089
515	0.009469974847
516	0.009456643035
517	0.009440818883
518	0.009424866083
519	0.009372100241
520	0.009358879763
521	0.009346815619
522	0.009338708049
523	0.009321129064
524	0.009301165669
525	0.009296141757
526	0.009271426995
527	0.009264659823
528	0.009257310542
529	0.009247230783
530	0.009228096768
531	0.009195595057
532	0.009180282992
533	0.009158710084
534	0.009150722881
535	0.009137103187
536	0.009126334706
537	0.009115180251
538	0.009108918304
539	0.009096442559
540	0.009079985625
541	0.009042331087
542	0.009023543091
543	0.009002934661
544	0.008983764657
545	0.008971935349
546	0.008965760978
547	0.008948449805
548	0.008933859652
549	0.008922157057
550	0.008917588174
551	0.008904285474
552	0.008887081691
553	0.008877043182
554	0.008870669818
555	0.008861997061
556	0.008855515201
557	0.008849325628
558	0.008834701136
559	0.008814458802
560	0.008801900735
561	0.008792827967
562	0.008777754106
563	0.008764191014
564	0.00875753767
565	0.008750054691
566	0.008730459789
567	0.008716599694
568	0.008710024636
569	0.008692238577
570	0.008677714366
571	0.008666328508
572	0.008658309436
573	0.008652166742
574	0.008633892301
575	0.008620347969
576	0.00860108254
577	0.008585729705
578	0.008567479101
579	0.008556774627
580	0.008549394362
581	0.008534354638
582	0.008513203803
583	0.008495983369
584	0.008486328295
585	0.008474695636
586	0.008457523599
587	0.00841800484
588	0.008404306833
589	0.008348017369
590	0.008338641007
591	0.008324257325
592	0.008315151148
593	0.008309879702
594	0.008291674374
595	0.0082762214
596	0.008258152872
597	0.008242506993
598	0.008235511228
599	0.008231353175
600	0.008223875156
601	0.008216782323
602	0.008210575617
603	0.008197780851
604	0.008190433455
605	0.008170073276
606	0.00815580042
607	0.008145042249
608	0.008128089461
609	0.008117438221
610	0.008108426842
611	0.00809911132
612	0.008080260359
613	0.008073225085
614	0.008055078636
615	0.008042167081
616	0.008029704648
617	0.008014801416
618	0.008010101894
619	0.00799910526
620	0.007993053127
621	0.007981404883
622	0.007973497864
623	0.007962609853
624	0.00795540248
625	0.007951150864
626	0.007936054168
627	0.0079215299
628	0.007911325319
629	0.007882477875
630	0.007873893721
631	0.007868886382
632	0.00785862068
633	0.007833510849
634	0.007821182214
635	0.007816447959
636	0.007808273778
637	0.007803076127
638	0.007797235257
639	0.007791076515
640	0.007773961929
641	0.007768007894
642	0.007764607179
643	0.007746384517
644	0.007731288328
645	0.007717159322
646	0.007704829432
647	0.007694258767
648	0.007688923547
649	0.007675011618
650	0.007665896276
651	0.007647699194
652	0.007635846064
653	0.007630762112
654	0.007619270838
655	0.007590823741
656	0.007577090173
657	0.007564948744
658	0.007551924392
659	0.007541244018
660	0.00753872545
661	0.007527129839
662	0.007519934794
663	0.007513933228
664	0.007501688304
665	0.007493013162
666	0.007485255343
667	0.007479421971
668	0.007478019351
669	0.007446473356
670	0.007437146457
671	0.007426967721
672	0.007415060365
673	0.007405575012
674	0.007397644129
675	0.007384407238
676	0.007371867111
677	0.007362320661
678	0.00735143308
679	0.007344054677
680	0.007332076582
681	0.007328561137
682	0.007323994959
683	0.007306358486
684	0.007290097863
685	0.007281472864
686	0.007271193049
687	0.007257649057
688	0.007244359361
689	0.007239067339
690	0.007230453955
691	0.007222011295
692	0.007205166463
693	0.007200106542
694	0.007192247881
695	0.007179586034
696	0.007167134991
697	0.007163584229
698	0.007152992347
699	0.007139330179
700	0.007123682704
701	0.007121887938
702	0.007107314997
703	0.007099244552
704	0.007093006154
705	0.007085915027
706	0.007082926369
707	0.007077633815
708	0.007069661077
709	0.007066839542
710	0.007056452644
711	0.007050132166
712	0.007031351312
713	0.007019651276
714	0.007012472134
715	0.007002851434
716	0.006996788338
717	0.00699015441
718	0.006977545243
719	0.00696418674
720	0.006961822367
721	0.006957446864
722	0.006941357857
723	0.006932682893
724	0.006920785125
725	0.006907931029
726	0.006895529973
727	0.006885407725
728	0.006873761593
729	0.006865951752
730	0.006837262039
731	0.006830335693
732	0.00681673338
733	0.006801473602
734	0.006795646361
735	0.0067884899
736	0.00678019774
737	0.006775340729
738	0.006760254732
739	0.006751341838
740	0.006741351515
741	0.00672862475
742	0.00670063537
743	0.006686749595
744	0.006679422829
745	0.006672322115
746	0.006663505201
747	0.00666052546
748	0.006656590448
749	0.006653291079
750	0.006644493817
751	0.006637343333
752	0.0066262197
753	0.006619016809
754	0.00660973661
755	0.006604492881
756	0.006601526267
757	0.006586547121
758	0.006578974194
759	0.006568381353
760	0.006555525139
761	0.006548547541
762	0.00653984616
763	0.006536788992
764	0.006521228386
765	0.006508353614
766	0.006501753574
767	0.006487383693
768	0.006479863971
769	0.006478065527
770	0.00647199815
771	0.006461379816
772	0.006452676401
773	0.00644077749
774	0.006428499332
775	0.00641807151
776	0.006408778567
777	0.006394592004
778	0.006386303969
779	0.006380360938
780	0.006376746066
781	0.006369126779
782	0.006357458928
783	0.006353739906
784	0.006350370913
785	0.006338823547
786	0.006329410595
787	0.006323712261
788	0.00631300276
789	0.006306501634
790	0.006293100734
791	0.006287078426
792	0.006270819464
793	0.006268803412
794	0.006258249588
795	0.00624677338
796	0.006242630342
797	0.006233225493
798	0.006227061658
799	0.006221628471
800	0.006212718213
801	0.006208982381
802	0.006208019593
803	0.006189005424
804	0.00618167847
805	0.006176632561
806	0.006168379938
807	0.006159283941
808	0.006147342789
809	0.006142772478
810	0.00613827749
811	0.006126852574
812	0.006111991647
813	0.006101965635
814	0.00609569495
815	0.006090353158
816	0.006085065094
817	0.006082291539
818	0.006075257677
819	0.006070306106
820	0.006065669132
821	0.006051726242
822	0.006046013325
823	0.006038416118
824	0.006035926878
825	0.006018872
826	0.006013095681
827	0.006002464126
828	0.005991578586
829	0.005982424519
830	0.005976823678
831	0.005967834535
832	0.00595756983
833	0.005948320122
834	0.005943424389
835	0.005936420888
836	0.005927654303
837	0.005878858831
838	0.005871337127
839	0.005865796774
840	0.005861363815
841	0.00584844404
842	0.005846133211
843	0.005842983792
844	0.005835633371
845	0.00582539505
846	0.005817362137
847	0.005809535731
848	0.005801124316
849	0.005789991849
850	0.005786787013
851	0.005782480488
852	0.005770322431
853	0.005763036451
854	0.005752993686
855	0.00574318433
856	0.005733969562
857	0.005725835193
858	0.005716323637
859	0.005713154834
860	0.005702455999
861	0.005691066795
862	0.00568494828
863	0.00568069283
864	0.005677181216
865	0.005673830718
866	0.00566598217
867	0.00566433212
868	0.005650237188
869	0.005644721145
870	0.005637530107
871	0.005625644851
872	0.005617744137
873	0.005611592132
874	0.005607663346
875	0.005600010963
876	0.005595810419
877	0.005590598853
878	0.005586417377
879	0.005583924591
880	0.005573059006
881	0.005563276752
882	0.005557578277
883	0.005551073663
884	0.005549045481
885	0.005542608664
886	0.005532209628
887	0.005520321049
888	0.005515502086
889	0.005510297581
890	0.0055055645
891	0.005503571742
892	0.005495789514
893	0.005488753107
894	0.005480183538
895	0.00547180441
896	0.00546550555
897	0.005453447112
898	0.005447292368
899	0.005436613983
900	0.005432152191
901	0.005429419152
902	0.005421063537
903	0.005415258275
904	0.005410454421
905	0.005401827055
906	0.005400051709
907	0.005391132068
908	0.00539041189
909	0.005379876943
910	0.005376517053
911	0.005372571705
912	0.005370979521
913	0.005361635678
914	0.00535543535
915	0.005349014383
916	0.005342927694
917	0.005334468785
918	0.005330470181
919	0.005328094002
920	0.005322888282
921	0.005321115002
922	0.005313056488
923	0.005310237336
924	0.005299818285
925	0.005262336148
926	0.005255240211
927	0.005249653478
928	0.005245936157
929	0.005240788746
930	0.005238470448
931	0.005234714176
932	0.005231714426
933	0.005200637438
934	0.005195533465
935	0.00519171232
936	0.005183745602
937	0.005172736444
938	0.005162065372
939	0.005152944695
940	0.005148081406
941	0.005145986097
942	0.005139684956
943	0.005133116464
944	0.005119638552
945	0.005105311584
946	0.005097532108
947	0.005089228336
948	0.005084058535
949	0.005078576721
950	0.005070949356
951	0.005061050677
952	0.005056273443
953	0.005047839153
954	0.005040128785
955	0.005036258771
956	0.00503318466
957	0.005027057648
958	0.005019631739
959	0.005014537094
960	0.005010477958
961	0.005002664209
962	0.004991824927
963	0.004978904881
964	0.00497671751
965	0.004973188979
966	0.004966898983
967	0.004962301259
968	0.004955046154
969	0.004944480849
970	0.004942514944
971	0.004935638298
972	0.004923639212
973	0.004912435067
974	0.004909357335
975	0.00490545408
976	0.004897433636
977	0.004891607868
978	0.004887478486
979	0.004883037645
980	0.004877449171
981	0.004875542284
982	0.004869979962
983	0.00486532402
984	0.004855694643
985	0.004850102625
986	0.004842213659
987	0.004837545769
988	0.004829202158
989	0.004824146862
990	0.004819451304
991	0.004815401233
992	0.004806367003
993	0.004798308399
994	0.00479605932
995	0.004790690251
996	0.004783322073
997	0.004781704637
998	0.004774307441
999	0.004771220339
1000	0.004766195111
1001	0.004764719879
1002	0.004760556127
1003	0.004752986598
1004	0.00475031459
1005	0.004737899562
1006	0.004731152187
1007	0.00472306389
1008	0.004716474245
1009	0.004707893346
1010	0.004703395279
1011	0.004698602572
1012	0.004695269978
1013	0.004689239925
1014	0.004685564433
1015	0.004678350321
1016	0.004674491508
1017	0.004671242849
1018	0.004666779254
1019	0.004665428229
1020	0.004653129024
1021	0.004646413177
1022	0.004635943281
1023	0.004630962472
1024	0.004624097207
1025	0.004612509792
1026	0.004610560563
1027	0.004608923294
1028	0.004607084768
1029	0.004600319541
1030	0.00459520475
1031	0.004591686374
1032	0.004584271422
1033	0.004579463593
1034	0.004574997304
1035	0.004565332942
1036	0.004562108737
1037	0.004551424598
1038	0.004544950479
1039	0.004539727184
1040	0.004531043603
1041	0.004523374595
1042	0.004518395206
1043	0.00451425505
1044	0.004510498641
1045	0.004505570657
1046	0.004499269805
1047	0.00449199964
1048	0.004485950428
1049	0.004482501796
1050	0.004471815676
1051	0.004465869707
1052	0.004461702499
1053	0.004456753611
1054	0.004451946874
1055	0.004443733092
1056	0.004439837445
1057	0.00443507703
1058	0.004428230639
1059	0.004426386448
1060	0.004418415764
1061	0.004414297847
1062	0.004405957354
1063	0.004403385293
1064	0.004396486227
1065	0.004393510459
1066	0.004381688835
1067	0.004372486988
1068	0.004365499205
1069	0.004360475543
1070	0.004356711327
1071	0.004352446544
1072	0.004346130492
1073	0.004344498373
1074	0.004343729957
1075	0.004338461766
1076	0.004330094029
1077	0.00432349164
1078	0.004315659608
1079	0.004309165037
1080	0.00429964071
1081	0.004292785867
1082	0.004285460193
1083	0.004285453111
1084	0.004282806466
1085	0.004278429307
1086	0.004273296479
1087	0.004268706436
1088	0.004261224249
1089	0.004257143494
1090	0.004249895138
1091	0.004247002896
1092	0.004241796749
1093	0.004234865717
1094	0.004225817364
1095	0.004223157881
1096	0.004220000966
1097	0.004214640663
1098	0.004212068415
1099	0.00420520952
1100	0.004201851109
1101	0.004194778673
1102	0.004191230084
1103	0.00418448955
1104	0.004178404121
1105	0.004171356936
1106	0.004166401825
1107	0.00416004549
1108	0.004154657149
1109	0.004150867083
1110	0.004146021675
1111	0.004143785858
1112	0.004136800249
1113	0.004131143134
1114	0.004125856294
1115	0.004121754568
1116	0.004117308154
1117	0.004115209921
1118	0.004103437533
1119	0.004095912628
1120	0.0040923755
1121	0.004087680566
1122	0.004079856667
1123	0.004078315427
1124	0.004074652914
1125	0.004070481888
1126	0.004066974134
1127	0.004061688634
1128	0.00405810086
1129	0.004055693573
1130	0.004047981276
1131	0.004046719909
1132	0.004043082323
1133	0.004038068608
1134	0.0040359175
1135	0.004033214954
1136	0.00403099986
1137	0.004027506189
1138	0.004022734101
1139	0.004018533845
1140	0.004012130683
1141	0.004004826865
1142	0.003997906866
1143	0.003996693518
1144	0.003990666387
1145	0.003987344287
1146	0.003980185817
1147	0.003968833643
1148	0.003964031835
1149	0.003958657428
1150	0.003950786027
1151	0.003947458515
1152	0.003942003696
1153	0.003936682514
1154	0.003929676357
1155	0.003925433643
1156	0.003922849245
1157	0.003920840213
1158	0.003917821761
1159	0.003911384797
1160	0.003908499679
1161	0.003904291916
1162	0.00389847476
1163	0.003895399606
1164	0.003874944021
1165	0.003867273857
1166	0.00386531351
1167	0.003861337974
1168	0.003858811666
1169	0.003854406494
1170	0.003851399144
1171	0.003842665995
1172	0.003839158422
1173	0.003837467859
1174	0.003829388161
1175	0.003826110115
1176	0.003820654268
1177	0.003817557855
1178	0.003812367905
1179	0.003808272391
1180	0.003803775001
1181	0.003799447068
1182	0.003794093832
1183	0.003784888217
1184	0.003779931745
1185	0.003775171768
1186	0.003770170101
1187	0.003766402844
1188	0.003765078435
1189	0.003761320555
1190	0.003755914659
1191	0.003752773314
1192	0.003750054549
1193	0.00374674592
1194	0.003742240128
1195	0.003737005371
1196	0.003731823568
1197	0.003728034498
1198	0.003721081328
1199	0.003717100315
1200	0.003713103169
1201	0.003709952536
1202	0.003708778707
1203	0.003706849653
1204	0.003702585054
1205	0.00369725291
1206	0.003692535952
1207	0.003690208598
1208	0.003687322552
1209	0.003685682373
1210	0.003682424256
1211	0.003679922352
1212	0.003673126414
1213	0.003669417656
1214	0.003667076497
1215	0.003663781673
1216	0.003659499176
1217	0.003657540398
1218	0.003653466954
1219	0.003649911098
1220	0.003644738107
1221	0.003643378012
1222	0.003641444472
1223	0.003633889431
1224	0.003633885985
1225	0.003631085667
1226	0.003624742031
1227	0.003621478897
1228	0.003612891158
1229	0.003606836354
1230	0.003601768097
1231	0.003597721516
1232	0.00359387832
1233	0.003588575881
1234	0.003582773798
1235	0.003578663423
1236	0.003576842497
1237	0.003574327522
1238	0.003568462504
1239	0.0035643884
1240	0.003559976926
1241	0.003554144106
1242	0.003549383078
1243	0.003547066881
1244	0.003543862632
1245	0.003541703823
1246	0.003539336506
1247	0.003535609387
1248	0.003532562987
1249	0.003528335665
1250	0.00352442288
1251	0.003521008319
1252	0.003517626249
1253	0.003514973956
1254	0.003512516566
1255	0.003510476049
1256	0.003505940947
1257	0.003502785683
1258	0.003498637618
1259	0.003496709283
1260	0.003491867061
1261	0.003488186419
1262	0.003481480676
1263	0.003478167277
1264	0.003472471733
1265	0.003466431025
1266	0.003461858311
1267	0.003446447128
1268	0.003443106358
1269	0.003439244318
1270	0.003434081074
1271	0.003427957665
1272	0.003424817827
1273	0.003419921975
1274	0.003419143708
1275	0.003415210771
1276	0.003409431939
1277	0.003404202682
1278	0.003399422258
1279	0.003394241089
1280	0.003385074442
1281	0.003380962853
1282	0.003378545165
1283	0.003373069647
1284	0.003369981893
1285	0.003365567156
1286	0.00336182788
1287	0.003357411769
1288	0.00335259809
1289	0.003351511014
1290	0.003348985347
1291	0.003345430647
1292	0.00333977955
1293	0.003335727086
1294	0.003329860396
1295	0.003326054633
1296	0.003321708601
1297	0.003319471496
1298	0.003314182841
1299	0.003311342109
1300	0.003308021414
1301	0.00330347497
1302	0.003301848127
1303	0.003299611314
1304	0.00329474602
1305	0.003292143818
1306	0.003286306021
1307	0.003283696169
1308	0.003280347144
1309	0.003276634003
1310	0.003273660145
1311	0.003273651174
1312	0.003273649026
1313	0.003273645084
1314	0.003273642935
1315	0.003273637082
1316	0.003273635075
1317	0.003273624996
1318	0.003271789772
1319	0.003265747708
1320	0.00326217318
1321	0.003258327353
1322	0.003255869577
1323	0.003251048014
1324	0.003248990178
1325	0.003241823912
1326	0.003238709553
1327	0.003237676662
1328	0.003231808381
1329	0.003226695662
1330	0.003222775339
1331	0.003220151746
1332	0.003217920813
1333	0.003214310411
1334	0.003207268657
1335	0.0032014746
1336	0.003197703241
1337	0.003193176007
1338	0.003190500013
1339	0.003187952336
1340	0.003186306185
1341	0.00318304207
1342	0.003181144696
1343	0.003177596004
1344	0.003173339692
1345	0.003166756909
1346	0.00316362988
1347	0.003160480183
1348	0.003156134192
1349	0.003152379933
1350	0.00314791842
1351	0.003141816036
1352	0.003134948888
1353	0.003128301972
1354	0.003124211914
1355	0.003124200984
1356	0.003120151182
1357	0.00311100029
1358	0.00310732328
1359	0.003105144735
1360	0.003103601785
1361	0.003100957394
1362	0.003097579663
1363	0.003093337866
1364	0.003089480966
1365	0.003088479791
1366	0.003084302905
1367	0.003080773127
1368	0.003077632731
1369	0.003074047043
1370	0.003071834782
1371	0.003068062762
1372	0.003064067059
1373	0.00306054817
1374	0.003056216457
1375	0.003048573154
1376	0.003044919728
1377	0.003041749214
1378	0.003036500054
1379	0.003032776396
1380	0.003031516656
1381	0.003027776314
1382	0.003025886945
1383	0.003023551776
1384	0.0030194267
1385	0.003015087769
1386	0.003012851977
1387	0.003008985302
1388	0.003005682023
1389	0.003002954027
1390	0.003001189132
1391	0.00299576797
1392	0.002991434295
1393	0.002989850199
1394	0.002986293477
1395	0.002985775455
1396	0.002981524667
1397	0.002978022956
1398	0.002973892224
1399	0.002969982322
1400	0.002969976562
1401	0.002967839501
1402	0.002963941303
1403	0.002961946225
1404	0.002956633311
1405	0.00295512286
1406	0.002955116913
1407	0.002951793859
1408	0.002943746348
1409	0.002939185752
1410	0.002935462205
1411	0.0029333569
1412	0.002930615852
1413	0.002929437167
1414	0.002925842683
1415	0.002923914734
1416	0.00291730802
1417	0.00291730802
1418	0.002913931379
1419	0.002911943193
1420	0.002907247981
1421	0.002903890599
1422	0.002901038929
1423	0.00289674946
1424	0.002890896797
1425	0.002886429186
1426	0.002886422529
1427	0.002882212667
1428	0.002876889146
1429	0.002871617992
1430	0.002868734798
1431	0.002866624858
1432	0.002863906697
1433	0.002859953718
1434	0.002857175964
1435	0.002851310575
1436	0.00284816175
1437	0.002842732388
1438	0.002840120412
1439	0.002840041509
1440	0.002838693903
1441	0.002835426719
1442	0.002833451189
1443	0.002833448332
1444	0.002830508769
1445	0.002830506408
1446	0.002829123105
1447	0.002827172524
1448	0.002823474556
1449	0.002821269008
1450	0.002817061762
1451	0.002813858842
1452	0.002807791302
1453	0.002804792003
1454	0.002803407447
1455	0.002796834919
1456	0.002792856905
1457	0.002790833148
1458	0.002787779181
1459	0.00278495014
1460	0.002781428439
1461	0.002778650595
1462	0.002778640444
1463	0.002774769347
1464	0.002774758724
1465	0.002773447979
1466	0.002769529583
1467	0.002766912753
1468	0.002766102006
1469	0.002765591543
1470	0.002765120191
1471	0.002760527481
1472	0.00275884185
1473	0.002758842912
1474	0.002758835146
1475	0.002758820888
1476	0.00275701733
1477	0.002751734912
1478	0.002748672954
1479	0.002744309584
1480	0.002744309418
1481	0.002737298057
1482	0.002733428306
1483	0.002729724631
1484	0.002727696003
1485	0.002725874518
1486	0.002721197312
1487	0.002721195872
1488	0.002721169223
1489	0.002720210816
1490	0.002719203954
1491	0.002715577805
1492	0.002709659886
1493	0.002706125816
1494	0.002704067444
1495	0.002701126501
1496	0.002697350162
1497	0.002693148791
1498	0.00269014365
